188387299923763789, 502955907896477364, 576571101471121918, 1357432637392949779, 2032040910139696562, 2233708345690668062, 2922968575748277778, 3473127713759070678, 3823930087775828247, 4058133215719771303
118965498003252071, 188387299923763789, 502955907896477364, 698523650667653172, 1357432637392949779, 2106850542302363419, 2141424935187764693, 2240203994596129785, 2527073763939743586, 2617212039850405048
66976322952209334, 212451387379406404, 345741542885088845, 698523650667653172, 1357432637392949779, 1693479068021186774, 2106850542302363419, 2141424935187764693, 2645504025822091712, 3118882946876147780
188387299923763789, 316328638329213541, 345741542885088845, 454149022970974343, 698523650667653172, 831252620102442391, 1228377497390879443, 1693479068021186774, 2032040910139696562, 2102781588743334505
188387299923763789, 212451387379406404, 219634811646976257, 345741542885088845, 454149022970974343, 502955907896477364, 831252620102442391, 988228123405670961, 1228377497390879443, 2032040910139696562
66976322952209334, 118965498003252071, 345741542885088845, 831252620102442391, 988228123405670961, 1693479068021186774, 2032040910139696562, 2102781588743334505, 2141424935187764693, 2240203994596129785
118965498003252071, 345741542885088845, 502955907896477364, 576571101471121918, 831252620102442391, 1693479068021186774, 2102781588743334505, 2922968575748277778, 3427995142855615698, 4100160392484548791
212451387379406404, 219634811646976257, 229966837430661257, 454149022970974343, 576571101471121918, 988228123405670961, 1357432637392949779, 1693479068021186774, 2032040910139696562, 2102781588743334505
118965498003252071, 188387299923763789, 212451387379406404, 345741542885088845, 454149022970974343, 502955907896477364, 831252620102442391, 988228123405670961, 1095226434431989426, 1357432637392949779
188387299923763789, 212451387379406404, 345741542885088845, 502955907896477364, 576571101471121918, 698523650667653172, 831252620102442391, 988228123405670961, 1228377497390879443, 1357432637392949779
118965498003252071, 188387299923763789, 212451387379406404, 229966837430661257, 454149022970974343, 502955907896477364, 572970848564872350, 576571101471121918, 1228377497390879443, 1357432637392949779
345741542885088845, 454149022970974343, 698523650667653172, 988228123405670961, 2032040910139696562, 2102781588743334505, 2240203994596129785, 2617212039850405048, 2645504025822091712, 3118882946876147780
