11, 17, 19, 20, 25, 26, 27, 29, 30, 32
9, 10, 12, 15, 17, 18, 24, 26, 27, 28
7, 17, 20, 22, 24, 26, 27, 28, 29, 30
8, 17, 19, 21, 22, 26, 27, 28, 31, 32
20, 24, 27, 29, 30, 31, 34, 35, 36, 37
14, 15, 17, 18, 21, 22, 24, 26, 29, 31
11, 16, 18, 19, 22, 23, 24, 25, 27, 28
14, 17, 21, 22, 23, 24, 25, 26, 28, 29
15, 19, 20, 24, 25, 26, 29, 30, 31, 32
6, 8, 10, 13, 16, 20, 21, 24, 26, 27
10, 16, 17, 18, 20, 21, 24, 25, 26, 27
16, 18, 19, 21, 22, 24, 25, 26, 29, 30
10, 15, 16, 18, 19, 20, 21, 23, 24, 25
6, 10, 11, 12, 15, 20, 23, 24, 25, 26
13, 14, 15, 19, 20, 21, 25, 26, 28, 29
13, 15, 20, 21, 23, 25, 26, 28, 29, 30
8, 10, 16, 18, 20, 24, 28, 30, 32, 33
9, 10, 19, 21, 22, 23, 24, 26, 28, 29
3, 11, 17, 18, 19, 21, 22, 23, 24, 25
13, 18, 20, 24, 25, 26, 27, 29, 30, 32
6, 23, 24, 27, 28, 29, 30, 33, 34, 35
5, 7, 10, 18, 25, 26, 28, 29, 30, 32
10, 13, 15, 19, 21, 22, 23, 24, 25, 26
8, 11, 16, 17, 22, 25, 26, 27, 31, 32
11, 12, 13, 16, 20, 21, 23, 25, 26, 28
11, 14, 17, 21, 22, 26, 29, 30, 32, 33
22, 23, 26, 27, 28, 30, 32, 34, 35, 36
15, 16, 22, 23, 25, 26, 27, 28, 30, 31
7, 11, 14, 15, 20, 21, 24, 25, 26, 27
11, 15, 21, 22, 24, 27, 29, 31, 32, 34
11, 21, 23, 25, 26, 30, 32, 33, 34, 35
5, 17, 18, 21, 24, 25, 27, 28, 29, 30
12, 15, 16, 18, 19, 22, 23, 26, 27, 30
8, 14, 15, 20, 21, 23, 25, 28, 30, 33
6, 9, 11, 19, 21, 22, 24, 25, 28, 30
10, 13, 21, 23, 24, 26, 27, 28, 29, 31
12, 14, 20, 21, 29, 31, 33, 34, 35, 36
13, 14, 19, 21, 25, 26, 28, 29, 30, 31
12, 18, 20, 22, 23, 25, 31, 32, 34, 35
9, 19, 23, 26, 28, 29, 30, 31, 33, 36
7, 10, 11, 15, 16, 17, 19, 20, 21, 22
9, 11, 16, 17, 22, 24, 26, 28, 29, 30
17, 20, 24, 26, 30, 31, 32, 35, 36, 38
