17, 20, 22, 23, 27, 28, 30, 31, 32, 33
6, 12, 18, 22, 23, 24, 25, 27, 28, 29
8, 12, 16, 17, 18, 20, 22, 23, 24, 26
15, 18, 20, 22, 23, 26, 27, 28, 29, 30
6, 7, 16, 17, 21, 22, 24, 25, 26, 28
13, 16, 20, 23, 24, 27, 28, 31, 32, 35
13, 15, 20, 25, 26, 27, 28, 31, 32, 33
16, 17, 19, 23, 26, 27, 29, 30, 31, 32
14, 17, 20, 22, 24, 25, 27, 30, 31, 32
8, 13, 16, 21, 23, 26, 27, 28, 30, 32
11, 13, 17, 21, 24, 25, 26, 28, 30, 31
13, 15, 21, 22, 24, 25, 26, 28, 29, 31
14, 15, 16, 17, 18, 20, 22, 30, 31, 32
8, 13, 14, 16, 18, 19, 21, 23, 24, 25
2, 13, 15, 20, 21, 22, 23, 24, 25, 26
13, 21, 22, 23, 24, 25, 26, 28, 30, 34
16, 19, 23, 24, 25, 26, 33, 34, 35, 36
8, 11, 14, 15, 18, 20, 24, 26, 27, 28
10, 14, 21, 22, 28, 29, 30, 31, 32, 34
18, 19, 20, 22, 23, 24, 25, 26, 28, 29
12, 14, 23, 24, 25, 27, 28, 30, 33, 34
10, 11, 16, 19, 22, 23, 24, 25, 26, 28
12, 13, 18, 19, 20, 21, 23, 24, 25, 26
13, 18, 19, 21, 24, 30, 32, 33, 34, 35
16, 17, 19, 22, 23, 25, 26, 27, 28, 29
10, 14, 16, 17, 18, 21, 25, 28, 29, 30
10, 15, 19, 21, 22, 29, 30, 31, 32, 35
8, 12, 16, 17, 20, 21, 23, 25, 27, 28
18, 19, 20, 21, 23, 26, 27, 29, 30, 31
15, 17, 18, 21, 23, 26, 27, 28, 31, 32
5, 17, 20, 23, 25, 27, 28, 29, 30, 33
4, 7, 11, 15, 16, 17, 20, 23, 27, 28
12, 16, 19, 20, 21, 22, 24, 27, 29, 32
2, 8, 15, 18, 21, 26, 28, 31, 33, 34
8, 9, 11, 15, 16, 21, 22, 24, 26, 27
9, 13, 19, 22, 25, 27, 28, 29, 30, 31
7, 14, 15, 16, 20, 23, 24, 26, 28, 29
11, 13, 25, 28, 29, 30, 31, 32, 33, 35
11, 17, 18, 19, 21, 22, 25, 28, 29, 30
4, 18, 23, 25, 27, 28, 30, 33, 34, 35
10, 13, 14, 23, 25, 27, 28, 29, 30, 31
11, 15, 16, 21, 22, 23, 25, 26, 30, 31
7, 18, 19, 22, 23, 24, 26, 28, 30, 31
11, 12, 13, 18, 21, 23, 24, 28, 31, 32
6, 8, 13, 14, 18, 20, 21, 22, 23, 27
13, 16, 17, 19, 23, 24, 25, 26, 29, 31
5, 15, 17, 20, 21, 22, 23, 24, 25, 28
7, 14, 15, 22, 24, 28, 29, 30, 31, 32
14, 16, 23, 25, 26, 27, 29, 30, 31, 33
11, 13, 15, 20, 22, 23, 24, 25, 26, 28
14, 16, 18, 19, 24, 27, 28, 29, 30, 31
9, 14, 15, 17, 25, 26, 27, 29, 31, 32
13, 15, 17, 22, 23, 24, 27, 28, 29, 30
17, 19, 23, 26, 28, 31, 32, 33, 34, 35
10, 11, 13, 14, 18, 19, 20, 22, 23, 24
17, 18, 20, 23, 24, 25, 27, 28, 29, 32
18, 24, 25, 27, 28, 29, 30, 31, 32, 33
19, 20, 21, 23, 24, 26, 27, 29, 31, 32
13, 14, 16, 17, 19, 23, 27, 28, 29, 32
7, 14, 20, 21, 22, 23, 24, 25, 26, 28
10, 18, 19, 20, 21, 22, 23, 24, 28, 30
6, 8, 9, 10, 12, 21, 22, 23, 24, 25
13, 16, 18, 21, 23, 24, 27, 28, 30, 31
23, 25, 26, 28, 29, 30, 31, 32, 33, 34
1, 11, 16, 20, 22, 24, 26, 27, 29, 31
14, 18, 24, 25, 27, 29, 31, 32, 33, 34
6, 15, 18, 19, 21, 22, 25, 28, 29, 32
16, 18, 20, 21, 25, 27, 29, 30, 32, 34
14, 16, 17, 19, 20, 24, 26, 27, 28, 29
8, 11, 12, 13, 14, 15, 19, 20, 21, 22
13, 18, 19, 21, 22, 24, 26, 30, 35, 36
8, 9, 13, 16, 17, 18, 21, 22, 23, 24
10, 15, 23, 24, 25, 27, 28, 29, 30, 31
22, 24, 25, 26, 27, 28, 29, 31, 32, 33
10, 15, 18, 24, 26, 29, 32, 33, 34, 36
18, 19, 20, 23, 28, 29, 30, 32, 34, 35
16, 17, 18, 19, 20, 22, 23, 25, 26, 29
16, 17, 20, 21, 23, 26, 27, 29, 30, 33
11, 19, 21, 23, 24, 25, 28, 29, 32, 33
6, 12, 17, 19, 22, 23, 24, 25, 27, 28
11, 18, 22, 23, 24, 25, 27, 28, 29, 30
20, 21, 22, 25, 26, 27, 28, 30, 31, 32
7, 14, 20, 24, 26, 28, 29, 30, 31, 33
12, 15, 18, 22, 23, 24, 26, 28, 29, 32
10, 12, 18, 20, 23, 25, 31, 33, 34, 35
7, 9, 17, 18, 20, 23, 24, 30, 31, 33
6, 8, 13, 14, 21, 22, 23, 25, 28, 31
18, 22, 24, 25, 26, 27, 28, 30, 31, 34
