123, 158
123, 158
117, 204
126, 227
74, 206
140, 164
129, 180
84, 171
32, 215
92, 171
185, 222
143, 146
113, 207
81, 118
45, 176
60, 99
63, 201
122, 158
128, 145
123, 174
60, 85
71, 82
109, 190
83, 103
168, 187
151, 181
89, 126
78, 104
49, 172
114, 133
71, 185
111, 132
136, 153
100, 135
70, 128
88, 90
68, 81
90, 190
159, 197
81, 129
121, 149
114, 224
134, 162
117, 184
29, 161
37, 183
70, 106
168, 215
105, 179
56, 140
46, 186
19, 169
81, 128
72, 119
124, 142
81, 160
90, 127
182, 216
64, 209
89, 155
82, 120
102, 127
46, 154
127, 210
55, 88
96, 103
136, 146
109, 125
95, 168
89, 90
130, 200
112, 152
86, 118
95, 159
150, 180
56, 66
43, 121
68, 99
26, 112
95, 159
113, 150
133, 186
72, 167
140, 152
27, 79
105, 230
73, 219
44, 84
119, 147
175, 209
69, 116
39, 223
64, 110
65, 81
82, 141
26, 168
159, 182
101, 126
71, 137
104, 181
165, 192
44, 100
45, 186
120, 240
74, 98
48, 134
126, 127
99, 105
152, 215
121, 187
112, 147
121, 126
109, 152
56, 158
126, 154
73, 98
109, 193
137, 171
68, 83
138, 158
139, 172
126, 227
34, 163
38, 135
71, 168
85, 188
52, 96
50, 131
69, 186
113, 161
70, 104
114, 171
163, 164
137, 198
97, 156
69, 82
80, 163
91, 230
89, 118
142, 203
45, 94
78, 135
123, 160
53, 139
127, 178
86, 175
90, 163
87, 196
121, 178
102, 183
81, 113
90, 111
82, 170
109, 197
94, 161
50, 167
44, 118
151, 152
101, 205
49, 85
84, 132
97, 232
98, 116
73, 191
129, 195
124, 127
92, 172
165, 202
159, 182
165, 187
16, 117
57, 157
88, 207
72, 210
37, 166
56, 177
168, 174
33, 79
104, 136
114, 158
176, 186
104, 177
189, 217
13, 54
85, 164
181, 205
102, 181
47, 124
83, 114
93, 201
196, 228
94, 200
177, 194
81, 140
110, 210
162, 244
85, 204
120, 179
78, 119
127, 184
134, 150
147, 212
129, 231
105, 174
29, 232
39, 78
109, 171
100, 156
147, 213
65, 112
114, 166
118, 152
69, 118
164, 201
159, 175
128, 166
156, 207
109, 214
95, 136
94, 212
114, 222
100, 172
99, 116
111, 180
167, 168
107, 131
147, 165
125, 148
71, 136
82, 141
78, 192
125, 181
146, 186
150, 160
126, 177
161, 234
73, 177
81, 187
81, 106
158, 177
136, 168
12, 70
28, 216
145, 198
11, 167
99, 122
64, 236
172, 174
85, 98
146, 165
55, 113
154, 176
66, 143
34, 225
64, 98
87, 181
123, 151
179, 181
106, 193
128, 161
111, 139
95, 122
108, 113
103, 199
107, 163
120, 167
128, 226
142, 187
216, 238
90, 122
122, 171
105, 171
102, 129
73, 89
32, 94
51, 142
168, 207
108, 154
196, 207
104, 213
127, 180
62, 142
113, 207
69, 89
109, 225
52, 97
77, 119
115, 122
109, 142
79, 132
119, 134
105, 126
98, 141
25, 133
30, 188
95, 107
73, 76
20, 48
162, 197
141, 196
75, 129
40, 88
147, 233
156, 192
90, 148
97, 105
124, 168
82, 111
163, 198
130, 190
54, 124
47, 121
124, 146
145, 146
140, 180
72, 163
117, 131
123, 143
78, 169
21, 199
100, 191
150, 170
52, 63
107, 124
122, 190
79, 158
144, 203
19, 163
59, 133
91, 129
95, 153
81, 176
102, 115
137, 186
150, 188
123, 186
22, 24
120, 196
68, 156
59, 86
121, 137
86, 90
106, 187
109, 110
146, 195
61, 121
27, 215
110, 154
145, 167
75, 109
108, 164
122, 142
159, 183
41, 110
49, 177
106, 217
48, 170
135, 178
185, 189
97, 108
87, 150
191, 196
109, 164
102, 103
22, 123
146, 200
97, 143
90, 179
143, 146
99, 172
179, 220
87, 98
94, 195
39, 111
61, 74
57, 136
71, 161
154, 179
53, 175
80, 150
114, 171
116, 184
68, 96
126, 203
89, 92
113, 156
171, 174
149, 162
58, 135
95, 115
108, 156
70, 77
100, 119
117, 199
117, 157
90, 172
72, 128
79, 125
101, 157
158, 176
142, 163
63, 71
146, 161
125, 168
109, 132
114, 135
19, 133
123, 184
131, 206
130, 178
159, 197
155, 226
142, 150
65, 104
92, 168
101, 18446744073709551615
111, 152
121, 167
49, 112
82, 116
155, 165
79, 139
77, 210
55, 92
89, 121
101, 129
147, 18446744073709551615
90, 153
113, 173
92, 149
54, 164
41, 101
155, 205
42, 215
106, 155
145, 191
158, 162
112, 189
44, 187
80, 141
62, 156
106, 210
158, 163
120, 158
103, 130
113, 232
15, 152
80, 145
143, 163
81, 104
25, 42
88, 209
63, 18446744073709551615
163, 180
181, 219
80, 135
47, 107
110, 223
38, 123
84, 106
77, 121
51, 102
180, 185
146, 160
80, 87
121, 126
138, 147
114, 150
80, 96
101, 164
154, 191
109, 143
134, 183
113, 124
79, 209
107, 158
89, 165
53, 206
30, 109
106, 120
57, 78
52, 122
89, 153
111, 219
91, 160
79, 124
65, 142
80, 121
62, 172
75, 95
131, 175
96, 146
121, 182
119, 18446744073709551615
101, 122
94, 162
173, 212
56, 76
138, 142
175, 193
60, 147
128, 153
122, 155
45, 91
162, 165
115, 176
98, 198
72, 131
135, 174
109, 119
134, 193
16, 126
155, 177
182, 235
50, 88
82, 96
98, 143
97, 112
66, 93
106, 120
102, 131
100, 199
81, 132
56, 189
165, 170
95, 216
33, 93
129, 187
107, 181
99, 132
173, 188
46, 120
90, 96
75, 222
116, 187
142, 154
102, 147
125, 145
137, 213
180, 204
89, 109
60, 199
139, 197
133, 152
99, 194
80, 174
155, 179
133, 173
54, 101
202, 205
97, 220
113, 218
141, 203
96, 174
99, 136
109, 151
190, 210
110, 137
17, 156
77, 101
47, 77
123, 127
178, 184
136, 156
78, 158
94, 160
130, 148
127, 154
132, 177
164, 184
42, 173
134, 175
87, 143
95, 217
58, 230
70, 132
150, 176
137, 170
104, 190
78, 155
90, 106
47, 125
20, 221
81, 161
90, 203
149, 189
188, 211
85, 152
99, 182
129, 141
134, 163
103, 145
77, 160
56, 96
86, 93
129, 149
76, 151
115, 175
62, 160
19, 209
103, 168
151, 160
115, 133
147, 233
63, 164
63, 137
107, 164
69, 114
88, 175
31, 64
74, 173
75, 99
124, 175
74, 161
