99, 196
31, 89
126, 166
185, 209
112, 133
58, 59
117, 162
98, 151
133, 173
87, 109
79, 152
124, 131
79, 149
186, 198
81, 118
79, 129
56, 101
101, 163
116, 142
148, 192
111, 193
152, 183
97, 110
97, 118
71, 140
145, 152
88, 120
160, 166
92, 212
115, 156
125, 151
178, 209
72, 117
139, 185
50, 117
78, 85
93, 130
160, 164
125, 196
82, 188
91, 139
66, 179
114, 122
83, 89
95, 207
145, 205
106, 161
111, 181
86, 124
167, 184
46, 153
64, 214
67, 92
64, 189
182, 187
107, 123
182, 210
76, 96
155, 209
99, 100
109, 133
85, 114
69, 158
59, 126
117, 139
96, 185
96, 156
92, 134
82, 206
109, 150
40, 199
82, 106
88, 189
124, 155
171, 208
193, 196
88, 121
123, 201
91, 146
158, 183
92, 187
55, 180
28, 177
49, 168
56, 72
57, 104
78, 106
75, 102
110, 130
140, 201
97, 203
78, 216
115, 157
50, 150
119, 125
122, 241
128, 168
56, 131
127, 140
68, 223
87, 194
98, 152
31, 131
120, 147
48, 96
72, 146
91, 101
120, 125
73, 119
61, 135
27, 57
112, 120
144, 210
104, 165
97, 114
51, 139
85, 101
39, 103
155, 188
185, 187
154, 156
112, 18446744073709551615
107, 188
18, 100
153, 172
32, 94
140, 207
89, 169
163, 176
165, 186
122, 160
117, 120
155, 169
86, 130
84, 144
86, 103
50, 177
131, 137
69, 105
64, 158
135, 160
90, 113
171, 176
110, 165
49, 170
71, 155
94, 131
131, 192
88, 120
72, 171
86, 127
124, 149
69, 201
109, 195
29, 198
56, 156
138, 227
162, 175
105, 174
81, 83
101, 178
164, 226
20, 124
88, 106
119, 239
4, 51
50, 174
66, 76
149, 184
92, 154
107, 149
56, 190
51, 172
151, 161
63, 183
158, 168
121, 206
134, 208
110, 112
139, 167
126, 187
128, 198
141, 165
59, 222
129, 201
86, 206
101, 157
125, 130
100, 188
82, 193
85, 174
130, 156
80, 112
177, 214
115, 118
116, 213
52, 194
104, 207
90, 181
128, 142
74, 208
189, 219
131, 150
179, 196
87, 207
94, 95
140, 144
102, 167
155, 183
117, 161
60, 173
104, 158
160, 165
48, 140
147, 158
120, 178
49, 154
82, 114
125, 126
124, 134
91, 116
101, 227
182, 192
154, 182
131, 194
162, 204
54, 70
42, 79
151, 173
51, 66
