124, 143
97, 196
113, 118
154, 163
74, 94
85, 101
73, 129
188, 194
119, 158
51, 115
63, 131
100, 125
58, 102
85, 118
136, 170
82, 181
107, 132
47, 172
81, 165
150, 162
98, 186
105, 132
108, 120
62, 77
115, 142
76, 167
170, 231
75, 169
142, 166
52, 69
78, 86
60, 199
107, 138
99, 120
68, 116
169, 183
174, 178
66, 175
141, 205
110, 140
104, 183
116, 220
24, 49
90, 134
79, 206
7, 123
52, 101
108, 204
97, 208
27, 80
66, 144
71, 153
39, 84
109, 185
20, 225
107, 155
71, 223
45, 136
80, 170
80, 110
141, 192
83, 132
74, 112
105, 116
110, 128
119, 135
55, 199
150, 161
89, 151
120, 213
108, 204
67, 126
85, 221
69, 144
68, 165
29, 188
191, 233
71, 124
66, 113
191, 205
114, 174
97, 158
14, 160
31, 224
93, 179
75, 93
32, 95
153, 210
82, 159
101, 150
128, 133
157, 170
122, 149
138, 170
137, 160
170, 229
90, 167
42, 94
49, 123
112, 198
97, 164
145, 196
71, 108
48, 56
127, 224
96, 119
55, 184
103, 108
99, 159
62, 158
133, 190
119, 194
98, 204
131, 135
85, 162
82, 123
34, 118
54, 164
80, 122
92, 174
34, 162
121, 166
128, 168
37, 141
72, 169
103, 109
72, 231
108, 121
78, 161
155, 184
155, 173
46, 122
96, 177
35, 172
86, 161
84, 133
147, 151
169, 187
93, 157
87, 218
80, 193
133, 193
74, 115
144, 208
86, 232
110, 137
51, 146
121, 169
127, 175
52, 132
106, 222
62, 140
68, 94
101, 140
56, 169
52, 105
26, 238
103, 234
92, 174
51, 182
79, 104
181, 199
94, 125
216, 226
54, 129
148, 161
165, 201
98, 117
177, 226
106, 200
92, 144
161, 182
154, 172
109, 162
118, 204
100, 131
84, 164
169, 189
64, 167
136, 179
85, 93
21, 52
112, 125
84, 144
94, 104
26, 163
29, 75
41, 100
92, 132
85, 129
134, 187
80, 179
134, 163
84, 187
44, 158
44, 119
128, 147
134, 198
67, 18446744073709551615
104, 185
106, 156
150, 207
132, 203
91, 214
181, 196
72, 95
173, 178
62, 114
85, 173
102, 178
70, 94
47, 55
71, 111
102, 167
137, 145
56, 69
96, 133
183, 196
91, 137
68, 124
111, 129
46, 69
90, 167
81, 119
93, 130
95, 140
144, 147
87, 143
79, 92
50, 187
42, 132
155, 156
93, 124
69, 104
131, 18446744073709551615
83, 135
115, 162
112, 212
94, 178
138, 150
146, 169
174, 176
162, 177
73, 158
26, 181
106, 134
89, 157
95, 176
197, 201
109, 154
61, 119
104, 127
144, 150
60, 154
196, 218
142, 196
59, 68
97, 164
99, 114
116, 165
59, 119
61, 228
75, 124
122, 141
12, 71
171, 172
73, 179
90, 95
64, 133
65, 158
99, 122
72, 222
34, 178
60, 167
75, 222
111, 165
81, 172
76, 116
156, 174
93, 148
175, 198
75, 97
75, 180
91, 131
79, 120
137, 164
69, 187
55, 208
92, 156
129, 210
84, 129
79, 202
125, 208
120, 125
48, 147
131, 168
81, 101
101, 223
66, 74
183, 184
162, 205
118, 166
143, 184
34, 96
190, 205
67, 86
52, 174
76, 191
84, 108
157, 214
118, 191
61, 174
68, 106
102, 238
55, 160
123, 174
80, 113
48, 211
58, 100
172, 174
56, 131
113, 160
140, 226
43, 94
196, 210
55, 80
75, 150
65, 202
130, 174
86, 93
139, 157
75, 78
102, 162
140, 176
131, 169
128, 198
110, 146
130, 196
69, 229
34, 101
121, 150
154, 206
132, 138
142, 155
111, 133
50, 94
135, 164
101, 157
51, 115
124, 156
83, 128
54, 135
80, 182
62, 149
28, 133
95, 130
94, 194
47, 55
85, 191
99, 165
50, 133
108, 149
73, 124
130, 133
57, 153
176, 184
132, 144
200, 201
61, 95
176, 195
118, 202
50, 154
52, 197
18, 182
84, 137
107, 135
12, 41
66, 160
164, 234
116, 141
119, 172
92, 100
73, 145
192, 200
31, 76
157, 158
80, 194
157, 162
127, 209
63, 229
83, 104
103, 129
90, 214
117, 208
106, 136
61, 99
108, 168
93, 171
45, 196
97, 151
52, 58
21, 123
178, 208
103, 180
103, 151
141, 156
135, 147
117, 212
164, 210
125, 204
136, 165
149, 153
134, 153
73, 155
108, 113
48, 128
100, 104
106, 120
98, 171
194, 203
59, 145
124, 138
172, 188
162, 199
97, 135
146, 156
17, 87
84, 172
148, 200
164, 166
210, 213
133, 168
56, 139
66, 223
75, 139
154, 171
113, 131
130, 198
92, 127
39, 146
80, 178
52, 214
92, 139
34, 120
49, 208
26, 228
39, 111
180, 223
122, 160
112, 136
66, 163
100, 114
78, 130
124, 136
162, 209
119, 195
119, 163
84, 93
105, 197
109, 120
78, 119
90, 167
80, 118
159, 191
110, 150
134, 185
115, 183
112, 169
139, 176
131, 142
59, 99
106, 152
74, 170
119, 136
93, 96
144, 233
61, 152
93, 100
129, 227
110, 120
69, 152
106, 181
118, 150
131, 145
149, 187
118, 173
93, 195
55, 140
92, 197
106, 108
68, 135
94, 171
108, 109
88, 224
107, 161
93, 120
57, 95
153, 187
106, 111
95, 130
108, 192
74, 178
115, 119
45, 137
57, 145
75, 112
65, 143
32, 75
194, 198
118, 165
87, 172
104, 135
83, 136
127, 181
135, 168
176, 211
82, 87
65, 139
155, 167
106, 156
87, 127
168, 209
68, 78
57, 142
205, 224
143, 175
185, 207
179, 191
63, 175
109, 111
31, 56
150, 18446744073709551615
26, 127
75, 167
183, 193
161, 172
149, 152
50, 94
76, 144
75, 130
42, 137
145, 156
147, 189
164, 199
57, 90
52, 177
122, 140
94, 118
68, 89
111, 228
84, 159
186, 195
152, 162
28, 126
125, 163
84, 112
151, 164
70, 94
106, 155
90, 133
172, 187
18, 206
64, 102
179, 203
99, 147
122, 177
95, 194
149, 216
72, 101
126, 204
41, 142
89, 144
71, 180
65, 192
43, 164
144, 156
95, 150
77, 161
78, 215
83, 216
183, 195
112, 155
66, 184
87, 125
50, 164
54, 202
98, 215
123, 139
124, 149
108, 206
83, 157
92, 123
123, 126
56, 95
41, 187
96, 104
69, 161
64, 139
89, 94
83, 115
185, 196
126, 131
39, 160
104, 169
54, 155
174, 228
65, 146
66, 130
107, 157
43, 79
82, 105
28, 187
64, 129
71, 117
149, 199
133, 211
91, 101
43, 108
61, 158
133, 168
88, 147
187, 230
52, 162
108, 125
167, 227
127, 134
131, 201
37, 86
47, 103
135, 153
112, 198
72, 114
39, 74
12, 142
103, 200
73, 185
105, 166
98, 140
82, 123
129, 195
66, 139
96, 116
137, 150
66, 82
75, 18446744073709551615
190, 208
109, 157
135, 201
38, 93
132, 142
52, 202
85, 117
77, 142
95, 106
75, 125
110, 139
158, 181
64, 108
28, 144
108, 120
96, 185
80, 102
42, 116
101, 138
138, 212
86, 221
74, 79
30, 171
52, 203
112, 142
154, 189
141, 198
110, 127
145, 178
93, 145
93, 176
75, 209
75, 181
64, 104
86, 170
202, 204
56, 92
85, 170
122, 180
92, 96
52, 144
209, 231
109, 136
122, 170
68, 88
161, 205
59, 90
129, 157
196, 197
181, 211
125, 211
105, 207
63, 127
130, 143
145, 227
100, 119
36, 95
84, 133
98, 132
121, 143
49, 110
109, 110
49, 127
111, 171
176, 188
79, 127
75, 169
54, 203
64, 137
162, 181
115, 131
98, 137
138, 149
94, 174
152, 172
91, 97
129, 138
132, 183
27, 187
122, 213
52, 159
60, 186
97, 151
67, 179
83, 88
51, 186
88, 204
73, 101
147, 222
93, 138
114, 168
54, 166
103, 137
112, 140
158, 198
77, 121
69, 86
188, 202
124, 173
80, 84
126, 194
99, 157
109, 153
160, 173
47, 82
60, 124
105, 160
165, 174
93, 134
68, 107
108, 180
80, 86
68, 164
107, 168
138, 171
161, 231
89, 107
44, 146
86, 231
61, 159
159, 160
35, 60
89, 193
96, 124
63, 144
137, 153
94, 113
63, 195
68, 172
126, 139
123, 144
108, 170
161, 188
56, 203
59, 113
58, 126
98, 159
107, 151
94, 175
100, 212
143, 242
61, 140
89, 100
93, 210
157, 159
70, 205
162, 170
86, 155
84, 226
155, 162
32, 170
168, 183
112, 191
31, 155
146, 173
105, 148
95, 224
147, 216
46, 178
100, 163
108, 156
153, 160
163, 209
62, 85
87, 150
21, 161
102, 108
88, 130
115, 153
81, 124
71, 178
89, 90
91, 108
41, 144
133, 167
129, 176
40, 66
104, 196
41, 42
131, 133
136, 171
83, 131
73, 166
41, 167
81, 111
105, 157
177, 193
132, 134
115, 175
96, 153
175, 190
143, 199
103, 121
91, 163
87, 108
58, 227
130, 242
80, 170
82, 192
65, 134
146, 187
121, 181
122, 235
78, 198
155, 188
72, 224
68, 114
56, 105
37, 66
110, 112
67, 135
97, 131
106, 107
164, 173
27, 110
49, 101
85, 215
65, 136
118, 166
71, 186
68, 214
68, 114
42, 95
134, 201
145, 201
66, 98
130, 174
22, 65
50, 101
111, 142
124, 141
91, 117
163, 170
86, 183
94, 128
38, 123
134, 190
53, 59
219, 18446744073709551615
73, 208
170, 194
154, 226
152, 197
88, 182
39, 86
129, 187
203, 208
73, 171
73, 110
187, 203
160, 195
125, 149
106, 154
161, 193
96, 160
111, 158
66, 206
174, 181
167, 171
32, 90
131, 200
81, 144
96, 121
131, 204
70, 123
101, 125
120, 145
134, 186
57, 142
96, 115
35, 120
59, 207
140, 169
146, 185
176, 199
86, 208
55, 108
147, 193
87, 160
137, 168
98, 171
109, 168
