9629,2
4530,2
5977,2
5986,2
8901,2
4583,2
7311,1
6243,2
4520,2
1741,2
7667,2
5333,2
3009,2
9471,1
4128,3
146,2
4039,2
1062,1
7070,3
4283,2
2900,1
9747,2
2142,2
7936,3
4070,3
5240,3
8842,2
318,3
7888,1
7385,2
1616,1
1673,3
5757,2
6602,3
8361,3
5414,2
8409,3
7865,1
3567,1
5829,2
5438,1
4965,2
7370,2
3139,1
7655,3
8485,3
6437,1
2969,2
4399,1
5807,1
3141,3
5625,1
6554,2
8393,1
4823,1
7672,1
9696,2
7333,1
6312,1
7802,1
4111,3
6419,2
2306,1
415,3
5814,1
5726,3
2193,1
4266,3
2355,1
5430,3
6376,1
205,2
3880,2
9405,3
2010,2
9929,2
9468,2
7521,3
9450,3
158,2
367,3
65,3
3641,1
6192,2
5045,3
5202,2
904,1
6239,3
7163,1
9140,2
2403,1
1200,3
2966,1
1831,2
8086,2
2954,2
8471,3
2556,2
3180,3
617,2
3656,2
4230,1
5676,2
1023,2
9732,3
1753,1
7395,2
5302,1
927,1
6048,3
6260,1
4429,3
4788,1
152,3
1228,2
727,2
2685,1
2545,1
8955,1
1113,1
7934,3
3569,3
8678,1
2046,3
9088,1
2771,2
4387,1
715,1
3605,2
5669,3
4572,3
41,1
3793,1
5033,1
3751,2
6109,3
7003,2
2515,3
3724,1
287,1
300,1
5162,2
5602,1
5504,2
1856,1
6016,1
5834,1
2413,1
1118,2
4501,3
2354,1
1920,2
3126,2
6224,2
2962,3
3889,3
612,2
2811,3
6381,1
7576,1
9543,3
8726,1
8813,2
7815,3
3078,2
8716,3
6948,2
2904,1
1367,1
7561,2
6935,3
579,3
6568,1
849,2
7216,3
6924,3
7170,2
5092,1
1660,2
1390,2
9180,1
1128,3
6931,2
7261,3
8209,3
6271,3
7523,1
2101,3
8434,1
9562,3
8130,2
4322,1
3831,1
6125,1
838,2
1969,2
46,1
7512,1
9437,2
8715,2
8876,3
5979,1
1447,1
4625,2
3210,2
725,2
5117,1
6445,3
2564,1
7141,2
1882,2
7249,2
253,3
8110,2
9878,3
1104,3
1841,3
4825,1
456,3
9063,1
513,1
3933,2
6853,3
6000,2
6429,1
2932,3
8287,1
2233,1
7041,1
8411,3
8435,1
1469,2
851,1
6447,2
5929,2
2265,2
7658,3
4923,2
3614,2
9599,1
6215,3
7196,3
2297,1
2229,1
3151,1
309,1
824,1
4170,3
1121,3
2596,2
4896,1
4602,2
6831,3
5934,3
1791,2
8710,3
4735,3
869,2
2167,2
4941,1
224,3
8369,1
888,2
1073,1
3659,3
2827,2
8511,3
8290,1
4533,3
6133,1
9556,3
8252,2
4794,1
8330,3
7533,2
2266,3
7612,1
9735,1
6154,1
9006,2
7909,1
7611,1
8833,1
9756,3
9911,3
5864,2
5828,1
408,3
3606,1
3418,1
2719,2
7867,3
5058,1
3148,3
4275,1
7119,3
7480,2
4411,3
7551,2
1573,3
9344,2
8679,3
5935,1
2846,2
3877,2
2476,1
4817,2
7917,3
2479,1
3580,1
3325,2
2815,3
320,2
5276,1
714,1
9979,1
1503,2
6559,2
9903,2
2296,2
2053,1
9502,1
1834,3
8291,1
693,2
1287,1
2261,1
2315,3
2156,1
9722,3
2174,1
9497,3
6067,2
3094,1
154,3
7864,3
6707,2
6824,2
7171,2
9947,1
836,3
3012,2
7198,2
9567,1
9172,2
7544,1
2346,3
6618,3
1138,1
4769,1
3739,1
6324,1
3129,2
461,2
